ID,label
25,1-Benz
84,8-Van
84,8-Van
84,8-Van
84,5-Lem
84,5-Lem
84,5-Lem
84,4-Rose
84,4-Rose
84,4-Rose
143,5-Lem
143,5-Lem
143,5-Lem
143,4-Rose
143,4-Rose
143,4-Rose
89,8-Van
89,8-Van
89,8-Van
89,5-Lem
89,5-Lem
89,5-Lem
89,4-Rose
89,4-Rose
89,4-Rose
80,8-Van
80,8-Van
80,8-Van
80,5-Lem
80,5-Lem
80,5-Lem
80,4-Rose
80,4-Rose
80,4-Rose
82,8-Van
82,8-Van
82,8-Van
82,5-Lem
82,5-Lem
82,5-Lem
82,4-Rose
82,4-Rose
82,4-Rose
144,8-Van
144,8-Van
144,8-Van
144,5-Lem
144,5-Lem
144,5-Lem
144,4-Rose
144,4-Rose
144,4-Rose
84,6-Ger
84,6-Ger
84,6-Ger
84,3-Ethyl
84,3-Ethyl
84,3-Ethyl
109,8-Van
109,8-Van
109,8-Van
109,5-Lem
109,5-Lem
109,5-Lem
109,4-Rose
109,4-Rose
109,4-Rose
110,8-Van
110,8-Van
110,8-Van
110,5-Lem
110,5-Lem
110,5-Lem
110,4-Rose
110,4-Rose
110,4-Rose
111,8-Van
111,8-Van
111,8-Van
111,5-Lem
111,5-Lem
111,5-Lem
111,4-Rose
111,4-Rose
111,4-Rose
52,6-Ger
52,6-Ger
52,6-Ger
52,3-Ethyl
52,3-Ethyl
52,3-Ethyl
52,2-Hex
52,2-Hex
52,2-Hex
56,3-Ethyl
56,3-Ethyl
56,3-Ethyl
56,2-Hex
56,2-Hex
56,2-Hex
56,6-Ger
56,6-Ger
56,6-Ger
59,7-Cit
59,7-Cit
59,7-Cit
61,3-Ethyl
61,3-Ethyl
61,3-Ethyl
61,6-Ger
61,6-Ger
61,6-Ger
61,2-Hex
61,2-Hex
61,2-Hex
63,2-Hex
63,2-Hex
63,2-Hex
63,3-Ethyl
63,3-Ethyl
63,7-Cit
63,7-Cit
63,7-Cit
63,1-Benz
63,1-Benz
63,1-Benz
19,1-Benz
19,1-Benz
19,1-Benz
19,7-Cit
19,7-Cit
19,2-Hex
19,2-Hex
19,2-Hex
22,7-Cit
22,7-Cit
22,7-Cit
22,1-Benz
22,1-Benz
22,1-Benz
22,1-Benz
24,7-Cit
24,7-Cit
24,7-Cit
24,6-Ger
24,6-Ger
24,6-Ger
24,6-Ger
24,6-Ger
112,5-Lem
112,5-Lem
112,5-Lem
112,4-Rose
112,4-Rose
112,4-Rose
113,8-Van
113,8-Van
113,8-Van
113,5-Lem
113,5-Lem
113,5-Lem
113,4-Rose
113,4-Rose
113,4-Rose
65,2-Hex
65,2-Hex
65,2-Hex
65,3-Ethyl
65,3-Ethyl
65,3-Ethyl
65,7-Cit
65,7-Cit
65,7-Cit
65,1-Benz
65,1-Benz
65,1-Benz
65,6-Ger
65,6-Ger
65,6-Ger
114,8-Van
114,8-Van
114,8-Van
114,5-Lem
114,5-Lem
114,5-Lem
114,4-Rose
114,4-Rose
114,4-Rose
115,8-Van
115,8-Van
115,5-Lem
115,5-Lem
115,5-Lem
115,4-Rose
115,4-Rose
115,4-Rose
134,8-Van
134,8-Van
134,8-Van
134,5-Lem
134,5-Lem
134,5-Lem
134,4-Rose
134,4-Rose
134,4-Rose
43,3-Ethyl
43,3-Ethyl
43,3-Ethyl
45,6-Ger
45,6-Ger
45,6-Ger
45,2-Hex
45,2-Hex
45,2-Hex
2,1-Benz
2,1-Benz
2,1-Benz
67,2-Hex
67,2-Hex
67,2-Hex
67,1-Benz
67,1-Benz
67,1-Benz
67,6-Ger
67,6-Ger
67,6-Ger
4,7-Cit
4,7-Cit
4,7-Cit
4,3-Ethyl
4,3-Ethyl
4,3-Ethyl
4,3-Ethyl
4,3-Ethyl
4,3-Ethyl
70,7-Cit
70,7-Cit
70,7-Cit
70,6-Ger
70,6-Ger
70,6-Ger
70,3-Ethyl
70,3-Ethyl
70,3-Ethyl
70,1-Benz
70,1-Benz
70,1-Benz
70,2-Hex
70,2-Hex
70,2-Hex
32,6-Ger
32,6-Ger
32,6-Ger
32,2-Hex
32,2-Hex
32,2-Hex
72,1-Benz
72,1-Benz
72,1-Benz
72,6-Ger
72,6-Ger
72,6-Ger
72,2-Hex
72,2-Hex
72,2-Hex
72,3-Ethyl
72,3-Ethyl
72,3-Ethyl
76,6-Ger
76,6-Ger
76,6-Ger
76,3-Ethyl
76,3-Ethyl
76,3-Ethyl
76,1-Benz
76,1-Benz
76,1-Benz
76,7-Cit
76,7-Cit
76,7-Cit
78,7-Cit
78,7-Cit
78,7-Cit
78,1-Benz
78,1-Benz
78,1-Benz
78,6-Ger
78,6-Ger
78,6-Ger
78,3-Ethyl
78,3-Ethyl
78,3-Ethyl
28,2-Hex
28,2-Hex
28,2-Hex
34,2-Hex
34,2-Hex
34,2-Hex
36,2-Hex
36,2-Hex
36,2-Hex
80,7-Cit
80,7-Cit
80,7-Cit
80,3-Ethyl
80,3-Ethyl
80,3-Ethyl
80,1-Benz
80,1-Benz
80,1-Benz
10,7-Cit
10,7-Cit
10,7-Cit
10,1-Benz
10,1-Benz
10,1-Benz
147,8-Van
147,8-Van
147,8-Van
147,5-Lem
147,5-Lem
147,5-Lem
147,4-Rose
147,4-Rose
147,4-Rose
148,5-Lem
148,5-Lem
148,5-Lem
148,4-Rose
148,4-Rose
148,4-Rose
149,8-Van
149,8-Van
149,8-Van
149,5-Lem
149,5-Lem
149,5-Lem
149,4-Rose
149,4-Rose
149,4-Rose
82,6-Ger
82,6-Ger
82,6-Ger
28,2-Hex
28,2-Hex
28,2-Hex
28,1-Benz
28,1-Benz
28,1-Benz
29,3-Ethyl
29,3-Ethyl
29,3-Ethyl
29,1-Benz
29,1-Benz
29,1-Benz
29,2-Hex
29,2-Hex
29,2-Hex
29,6-Ger
29,6-Ger
29,6-Ger
46,2-Hex
46,2-Hex
46,2-Hex
38,7-Cit
38,7-Cit
38,7-Cit
40,2-Hex
40,2-Hex
40,2-Hex
87,8-Van
87,8-Van
87,8-Van
12,7-Cit
12,7-Cit
12,7-Cit
12,1-Benz
12,1-Benz
12,1-Benz
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
150,8-Van
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
151,5-Lem
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
152,4-Rose
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
153,6-Ger
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
154,3-Ethyl
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
155,2-Hex
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
156,7-Cit
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
157,1-Benz
