ID,label
39,2-Hex
39,2-Hex
39,7-Cit
39,7-Cit
39,7-Cit
86,8-Van
86,8-Van
86,8-Van
11,7-Cit
11,7-Cit
11,7-Cit
13,7-Cit
13,7-Cit
13,1-Benz
13,1-Benz
13,1-Benz
25,2-Hex
25,2-Hex
25,2-Hex
25,2-Hex
25,2-Hex
25,2-Hex
25,1-Benz
25,1-Benz
25,1-Benz
84,8-Van
84,8-Van
84,8-Van
84,5-Lem
84,5-Lem
84,5-Lem
84,4-Rose
84,4-Rose
84,4-Rose
85,8-Van
85,8-Van
143,5-Lem
143,5-Lem
143,5-Lem
143,4-Rose
143,4-Rose
143,4-Rose
89,8-Van
89,8-Van
89,8-Van
89,5-Lem
89,5-Lem
89,5-Lem
89,4-Rose
89,4-Rose
89,4-Rose
130,8-Van
130,8-Van
130,8-Van
130,5-Lem
130,5-Lem
130,5-Lem
130,4-Rose
130,4-Rose
130,4-Rose
132,8-Van
132,8-Van
132,8-Van
132,5-Lem
132,5-Lem
132,5-Lem
132,4-Rose
132,4-Rose
132,4-Rose
80,8-Van
80,8-Van
80,8-Van
80,5-Lem
80,5-Lem
80,5-Lem
80,4-Rose
80,4-Rose
80,4-Rose
82,8-Van
82,8-Van
82,8-Van
82,5-Lem
82,5-Lem
82,5-Lem
82,4-Rose
82,4-Rose
82,4-Rose
144,8-Van
144,8-Van
144,8-Van
144,5-Lem
144,5-Lem
144,5-Lem
144,4-Rose
144,4-Rose
144,4-Rose
84,6-Ger
84,6-Ger
84,6-Ger
84,3-Ethyl
84,3-Ethyl
84,3-Ethyl
109,8-Van
109,8-Van
109,8-Van
109,5-Lem
109,5-Lem
109,5-Lem
109,4-Rose
109,4-Rose
109,4-Rose
111,8-Van
111,8-Van
111,8-Van
111,5-Lem
111,5-Lem
111,5-Lem
111,4-Rose
111,4-Rose
111,4-Rose
52,6-Ger
52,6-Ger
52,6-Ger
52,3-Ethyl
52,3-Ethyl
52,3-Ethyl
52,2-Hex
52,2-Hex
52,2-Hex
56,3-Ethyl
56,3-Ethyl
56,3-Ethyl
56,2-Hex
56,2-Hex
56,2-Hex
56,6-Ger
56,6-Ger
56,6-Ger
59,7-Cit
59,7-Cit
59,7-Cit
18,7-Cit
18,7-Cit
18,7-Cit
61,3-Ethyl
61,3-Ethyl
61,3-Ethyl
61,6-Ger
61,6-Ger
61,6-Ger
61,2-Hex
61,2-Hex
61,2-Hex
63,2-Hex
63,2-Hex
63,2-Hex
63,3-Ethyl
63,3-Ethyl
63,7-Cit
63,7-Cit
63,7-Cit
63,1-Benz
63,1-Benz
63,1-Benz
19,1-Benz
19,1-Benz
19,1-Benz
19,7-Cit
19,7-Cit
19,2-Hex
19,2-Hex
19,2-Hex
22,7-Cit
22,7-Cit
22,7-Cit
22,1-Benz
22,1-Benz
22,1-Benz
22,1-Benz
24,7-Cit
24,7-Cit
24,7-Cit
24,6-Ger
24,6-Ger
24,6-Ger
24,6-Ger
24,6-Ger
113,8-Van
113,8-Van
113,8-Van
113,5-Lem
113,5-Lem
113,5-Lem
113,4-Rose
113,4-Rose
113,4-Rose
65,2-Hex
65,2-Hex
65,2-Hex
65,3-Ethyl
65,3-Ethyl
65,3-Ethyl
65,7-Cit
65,7-Cit
65,7-Cit
65,1-Benz
65,1-Benz
65,1-Benz
65,6-Ger
65,6-Ger
65,6-Ger
114,8-Van
114,8-Van
114,8-Van
114,5-Lem
114,5-Lem
114,5-Lem
114,4-Rose
114,4-Rose
114,4-Rose
115,8-Van
115,8-Van
115,5-Lem
115,5-Lem
115,5-Lem
115,4-Rose
115,4-Rose
115,4-Rose
43,3-Ethyl
43,3-Ethyl
43,3-Ethyl
45,6-Ger
45,6-Ger
45,6-Ger
45,2-Hex
45,2-Hex
45,2-Hex
2,1-Benz
2,1-Benz
2,1-Benz
67,2-Hex
67,2-Hex
67,2-Hex
67,1-Benz
67,1-Benz
67,1-Benz
67,6-Ger
67,6-Ger
67,6-Ger
69,2-Hex
69,2-Hex
69,2-Hex
70,7-Cit
70,7-Cit
70,7-Cit
70,6-Ger
70,6-Ger
70,6-Ger
70,3-Ethyl
70,3-Ethyl
70,3-Ethyl
70,1-Benz
70,1-Benz
70,1-Benz
70,2-Hex
70,2-Hex
70,2-Hex
32,6-Ger
32,6-Ger
32,6-Ger
32,2-Hex
32,2-Hex
32,2-Hex
74,7-Cit
74,7-Cit
74,7-Cit
74,3-Ethyl
74,3-Ethyl
74,3-Ethyl
74,6-Ger
74,6-Ger
74,6-Ger
74,1-Benz
74,1-Benz
74,1-Benz
78,7-Cit
78,7-Cit
78,7-Cit
78,1-Benz
78,1-Benz
78,1-Benz
78,6-Ger
78,6-Ger
78,6-Ger
78,3-Ethyl
78,3-Ethyl
78,3-Ethyl
145,8-Van
145,8-Van
145,8-Van
145,5-Lem
145,5-Lem
145,5-Lem
145,4-Rose
145,4-Rose
145,4-Rose
146,8-Van
146,8-Van
146,8-Van
146,5-Lem
146,5-Lem
146,5-Lem
146,4-Rose
146,4-Rose
146,4-Rose
34,2-Hex
34,2-Hex
34,2-Hex
80,7-Cit
80,7-Cit
80,7-Cit
80,3-Ethyl
80,3-Ethyl
80,3-Ethyl
80,1-Benz
80,1-Benz
80,1-Benz
147,8-Van
147,8-Van
147,8-Van
147,5-Lem
147,5-Lem
147,5-Lem
147,4-Rose
147,4-Rose
147,4-Rose
148,5-Lem
148,5-Lem
148,5-Lem
148,4-Rose
148,4-Rose
148,4-Rose
149,8-Van
149,8-Van
149,8-Van
149,5-Lem
149,5-Lem
149,5-Lem
149,4-Rose
149,4-Rose
149,4-Rose
82,6-Ger
82,6-Ger
82,6-Ger
38,7-Cit
38,7-Cit
38,7-Cit
40,2-Hex
40,2-Hex
40,2-Hex
87,8-Van
87,8-Van
87,8-Van
12,7-Cit
12,7-Cit
12,7-Cit
12,1-Benz
12,1-Benz
12,1-Benz
14,7-Cit
14,7-Cit
14,1-Benz
14,1-Benz
